,School_ID,Finance_ID,Short_Name,Long_Name,Primary_Category,Student_Count_Total,Rating_Statement,perc_Student_Count_Low_Income,perc_Student_Count_Special_Ed,perc_Student_Count_English_Learners,perc_Student_Count_Black,perc_Student_Count_Hispanic,perc_Student_Count_White,perc_Student_Count_Asian,perc_Student_Count_Native_American,perc_Student_Count_Other_Ethnicity,perc_Student_Count_Asian_Pacific_Islander,perc_Student_Count_Multi,perc_Student_Count_Hawaiian_Pacific_Islander,perc_Student_Count_Ethnicity_Not_Available,race_majority,geometry,num_counsel_FT,num_counsel_PT,FTE Annual Salary,counselor_student_ratio
373,609927,23261,FOSTER PARK,Foster Park Elementary School,ES,362,1,0.914364640883978,0.27900552486187846,0.016574585635359115,0.9475138121546961,0.049723756906077346,0.0,0.0,0.0027624309392265192,0.0,0.0,0.0,0.0,0.0,Black,POINT (-87.66809931234333 41.73842547724147),1.0,0.0,93893.0,0.0027624309392265192
374,610144,25101,REILLY,Frank W Reilly Elementary School,ES,772,1,0.8652849740932642,0.16709844559585493,0.46243523316062174,0.010362694300518135,0.9455958549222798,0.029792746113989636,0.0051813471502590676,0.0051813471502590676,0.0,0.0,0.0038860103626943004,0.0,0.0,Hispanic,POINT (-87.71954054422258 41.94109398983984),1.0,0.0,57560.0,0.0012953367875647669
375,609974,29131,HAWTHORNE,Hawthorne Elementary Scholastic Academy,ES,565,1+,0.1752212389380531,0.07964601769911504,0.035398230088495575,0.06548672566371681,0.22654867256637168,0.5150442477876106,0.10265486725663717,0.0035398230088495575,0.0,0.0,0.0831858407079646,0.0035398230088495575,0.0,White,POINT (-87.65770887713292 41.9422754880435),1.0,0.0,94150.0,0.0017699115044247787
376,400156,66576,NOBLE - BUTLER HS,Noble - Butler College Prep,HS,622,2+,0.9067524115755627,0.20739549839228297,0.02090032154340836,0.932475884244373,0.05627009646302251,0.001607717041800643,0.0,0.0,0.0,0.0,0.00482315112540193,0.001607717041800643,0.003215434083601286,Black,POINT (-87.60257331721643 41.70666685831451),0.0,0.0,0.0,0.0
377,609819,22411,BURKE,Edmond Burke Elementary School,ES,302,2,0.9735099337748344,0.17549668874172186,0.013245033112582781,0.9668874172185431,0.029801324503311258,0.0,0.0,0.0,0.0,0.0,0.0033112582781456954,0.0,0.0,Black,POINT (-87.6161405235956 41.79675956372592),0.0,2.0,47041.0,0.0033112582781456954
378,610200,25601,THORP J,James N Thorp Elementary School,ES,287,2+,0.9721254355400697,0.313588850174216,0.12195121951219512,0.8013937282229965,0.1672473867595819,0.020905923344947737,0.0,0.0,0.0,0.0,0.010452961672473868,0.0,0.0,Black,POINT (-87.54427997626483 41.73332423774019),1.0,0.0,86914.0,0.003484320557491289
379,610380,55161,WILLIAMS HS,Daniel Hale Williams Prep School of Medicine,HS,123,2,0.967479674796748,0.13008130081300814,0.0,0.983739837398374,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,Black,POINT (-87.62502997956442 41.80611759680971),1.0,0.0,62552.0,0.008130081300813009
380,609679,53041,PROSSER HS,Charles Allen Prosser Career Academy High School,HS,1223,2+,0.9215044971381848,0.11201962387571546,0.06459525756336877,0.19623875715453803,0.7743254292722813,0.017988552739165987,0.004088307440719542,0.005723630417007359,0.0,0.0,0.0,0.0008176614881439084,0.0008176614881439084,Hispanic,POINT (-87.76104831561555 41.92005939899792),4.0,0.0,82832.0,0.003270645952575634
381,610592,46691,ENGLEWOOD STEM HS,Englewood STEM High School,HS,419,,0.9928400954653938,0.22195704057279236,0.028639618138424822,0.9307875894988067,0.059665871121718374,0.007159904534606206,0.0,0.0,0.0,0.0,0.002386634844868735,0.0,0.0,Black,,1.0,0.0,94081.0,0.002386634844868735
382,609751,46371,KING HS,Dr  Martin Luther King  Jr  College Prep HS,HS,483,1,0.8322981366459627,0.12629399585921325,0.014492753623188406,0.9544513457556936,0.026915113871635612,0.002070393374741201,0.004140786749482402,0.002070393374741201,0.0,0.0,0.010351966873706004,0.0,0.0,Black,POINT (-87.60387386164147 41.81367545211025),2.0,0.0,77552.0,0.004140786749482402
383,610208,25671,LAVIZZO,Mildred I Lavizzo Elementary School,ES,382,1,0.9712041884816754,0.16753926701570682,0.007853403141361256,0.9659685863874345,0.02356020942408377,0.0,0.002617801047120419,0.005235602094240838,0.0,0.0,0.002617801047120419,0.0,0.0,Black,POINT (-87.62714768793036 41.69626234715829),1.0,0.0,64413.0,0.002617801047120419
384,400130,66614,YCCS - YOUTH DEVELOPMENT,YCCS-Community Youth Development Institute HS,HS,95,1,0.9789473684210527,0.3157894736842105,0.0,0.9789473684210527,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.010526315789473684,0.0,0.0,Black,POINT (-87.64173118629225 41.7513771118339),0.0,0.0,0.0,0.0
385,610563,46551,BACK OF THE YARDS HS,Back of the Yards IB HS,HS,1067,1,0.9334582942830365,0.07122774133083412,0.12652296157450796,0.02999062792877226,0.9231490159325211,0.010309278350515464,0.02999062792877226,0.006560449859418931,0.0,0.0,0.0,0.0,0.0,Hispanic,POINT (-87.6775413678762 41.80841254258602),4.0,0.0,76945.0,0.0037488284910965324
386,609761,46391,CORLISS HS,George H Corliss High School,HS,272,2,0.9338235294117647,0.3161764705882353,0.007352941176470588,0.9669117647058824,0.022058823529411766,0.003676470588235294,0.0,0.0,0.0,0.0,0.007352941176470588,0.0,0.0,Black,POINT (-87.60121587665988 41.70665961641773),1.0,0.0,92262.0,0.003676470588235294
387,400145,66629,YCCS - YOUTH CONNECTION,YCCS-Youth Connection Leadership Acad HS,HS,110,1,0.9727272727272728,0.2636363636363636,0.0,0.9363636363636364,0.03636363636363636,0.02727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black,POINT (-87.62678146982476 41.83207205772944),0.0,0.0,0.0,0.0
388,610391,46511,LINDBLOM HS,Robert Lindblom Math & Science Academy HS,HS,1356,1+,0.6238938053097345,0.05309734513274336,0.019174041297935103,0.6954277286135693,0.2581120943952802,0.03171091445427729,0.008112094395280236,0.0029498525073746312,0.0,0.0,0.003687315634218289,0.0,0.0,Black,POINT (-87.67166184964424 41.78204080286074),5.0,0.0,61930.0,0.003687315634218289
389,609762,46401,JULIAN HS,Percy L Julian High School,HS,379,2,0.9234828496042217,0.2638522427440633,0.002638522427440633,0.9815303430079155,0.0158311345646438,0.0,0.0,0.0,0.0,0.0,0.002638522427440633,0.0,0.0,Black,POINT (-87.65374921077066 41.70585893558891),2.0,0.0,74649.5,0.005277044854881266
390,609930,23291,FUNSTON,Frederick Funston Elementary School,ES,440,1,0.9568181818181818,0.20909090909090908,0.4818181818181818,0.08181818181818182,0.8977272727272727,0.015909090909090907,0.0,0.0,0.0,0.0,0.004545454545454545,0.0,0.0,Hispanic,POINT (-87.71689166480509 41.91761651373583),1.0,0.0,60590.0,0.0022727272727272726
391,610543,46101,SOLORIO HS,Eric Solorio Academy High School,HS,1212,1,0.929042904290429,0.12128712871287128,0.1443894389438944,0.03712871287128713,0.9488448844884488,0.007425742574257425,0.0,0.0049504950495049506,0.0,0.0,0.0016501650165016502,0.0,0.0,Hispanic,POINT (-87.71105882218495 41.79520055456999),4.0,0.0,74263.0,0.0033003300330033004
392,610216,25731,WALSH,John A Walsh Elementary School,ES,306,1,0.8137254901960784,0.2777777777777778,0.3660130718954248,0.13071895424836602,0.8202614379084967,0.02287581699346405,0.02287581699346405,0.0,0.0,0.0,0.0032679738562091504,0.0,0.0,Hispanic,POINT (-87.64808617420633 41.85483574672973),1.0,0.0,88580.0,0.0032679738562091504
393,610096,24671,NIGHTINGALE,Florence Nightingale Elementary School,ES,1161,1,0.9534883720930233,0.15934539190353145,0.4453057708871662,0.00516795865633075,0.9819121447028424,0.0068906115417743325,0.0,0.00516795865633075,0.0,0.0,0.0008613264427217916,0.0,0.0,Hispanic,POINT (-87.68913886417093 41.79771437860455),1.0,0.0,86298.0,0.0008613264427217916
394,610402,46521,DEVRY HS,DeVry University Advantage Academy HS,HS,142,1+,0.6619718309859155,0.07042253521126761,0.035211267605633804,0.33098591549295775,0.528169014084507,0.09154929577464789,0.04225352112676056,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,Hispanic,POINT (-87.69076139189741 41.94138763973928),1.0,0.0,58682.0,0.007042253521126761
395,609744,49021,NORTHSIDE LEARNING HS,Northside Learning Center High School,HS,233,,0.8240343347639485,1.0,0.34763948497854075,0.18454935622317598,0.5536480686695279,0.1888412017167382,0.04721030042918455,0.008583690987124463,0.0,0.0,0.017167381974248927,0.0,0.0,Hispanic,POINT (-87.72238621544285 41.98297252121619),1.0,0.0,99188.0,0.004291845493562232
396,609809,22311,BRENTANO,Lorenz Brentano Math & Science Academy ES,ES,594,1,0.49158249158249157,0.10437710437710437,0.12962962962962962,0.04040404040404041,0.6043771043771043,0.2828282828282828,0.013468013468013467,0.0,0.0,0.0,0.050505050505050504,0.008417508417508417,0.0,Hispanic,POINT (-87.69629419836866 41.9309660958041),1.0,0.0,80474.0,0.0016835016835016834
397,609812,22351,BROWN W,William H Brown Elementary School,ES,218,2,0.9862385321100917,0.2798165137614679,0.045871559633027525,0.8944954128440367,0.06880733944954129,0.027522935779816515,0.0,0.0045871559633027525,0.0,0.0,0.0,0.0045871559633027525,0.0,Black,POINT (-87.67068239048238 41.88299678413438),1.0,0.0,88580.0,0.0045871559633027525
398,400068,63021,PLATO,Plato Learning Academy,ES,226,2+,0.995575221238938,0.09734513274336283,0.0,0.9911504424778761,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black,POINT (-87.76333693234645 41.87276042775959),0.0,0.0,0.0,0.0
399,610098,24691,NOBEL,Alfred Nobel Elementary School,ES,701,1,0.9329529243937232,0.11554921540656206,0.4136947218259629,0.11412268188302425,0.8744650499286734,0.007132667617689016,0.0,0.0028530670470756064,0.0,0.0,0.0014265335235378032,0.0,0.0,Hispanic,POINT (-87.72995463177843 41.90615515234865),1.0,0.0,67057.0,0.0014265335235378032
400,400039,66331,ERIE,Erie Elementary Charter School,ES,418,1,0.8349282296650717,0.18660287081339713,0.48086124401913877,0.1291866028708134,0.8373205741626795,0.01674641148325359,0.0023923444976076554,0.0023923444976076554,0.0,0.0,0.009569377990430622,0.0023923444976076554,0.0,Hispanic,POINT (-87.69436444522483 41.90677063476995),0.0,0.0,0.0,0.0
401,609754,70070,CHICAGO MILITARY HS,Chicago Military Academy High School,HS,302,2+,0.8675496688741722,0.08278145695364239,0.0695364238410596,0.6291390728476821,0.34105960264900664,0.013245033112582781,0.0033112582781456954,0.0,0.0,0.0,0.009933774834437087,0.0,0.0033112582781456954,Black,POINT (-87.61921554223582 41.83055497708962),1.0,0.0,61930.0,0.0033112582781456954
402,610504,26891,THOMAS,Velma F Thomas Early Childhood Center,ES,155,,0.6645161290322581,0.36774193548387096,0.6580645161290323,0.0,0.7935483870967742,0.07741935483870968,0.0967741935483871,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,Hispanic,POINT (-87.67754185004422 41.82777491278028),1.0,0.0,66077.0,0.0064516129032258064
403,610350,29381,BLACK,Robert A Black Magnet Elementary School,ES,416,1+,0.7331730769230769,0.07211538461538461,0.014423076923076924,0.9879807692307693,0.01201923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black,POINT (-87.5766429511519 41.72969236081418),1.0,0.0,66739.0,0.002403846153846154
404,400060,66191,AHS - PASSAGES,Asian Human Services - Passages Charter School,ES,379,2+,0.820580474934037,0.0870712401055409,0.40369393139841686,0.47757255936675463,0.15567282321899736,0.07651715039577836,0.22427440633245382,0.0079155672823219,0.0,0.0,0.0158311345646438,0.002638522427440633,0.0395778364116095,Black,POINT (-87.67116041931102 41.98337143551791),0.0,0.0,0.0,0.0
405,610155,25211,SAUGANASH,Sauganash Elementary School,ES,653,1+,0.225114854517611,0.07044410413476264,0.1439509954058193,0.015313935681470138,0.19142419601837674,0.5436447166921899,0.21286370597243492,0.0015313935681470138,0.0,0.0,0.03215926493108729,0.0030627871362940277,0.0,White,POINT (-87.74595144444002 41.99116924566341),1.0,0.0,97926.0,0.0015313935681470138
406,400167,63181,HORIZON - SOUTHWEST,Horizon Science Academy Southwest Chicago Charter,ES,739,2,0.9350473612990527,0.11096075778078485,0.2462787550744249,0.2828146143437077,0.7050067658998647,0.009472259810554804,0.0,0.0013531799729364006,0.0,0.0,0.0013531799729364006,0.0,0.0,Hispanic,POINT (-87.68396339328174 41.79520095247124),0.0,0.0,0.0,0.0
407,610381,55191,BRONZEVILLE HS,Bronzeville Scholastic Academy High School,HS,115,2,0.9652173913043478,0.25217391304347825,0.017391304347826087,0.9652173913043478,0.02608695652173913,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,Black,POINT (-87.62500446842496 41.80520417036024),1.0,0.0,92141.0,0.008695652173913044
408,609963,23501,HAMILTON,Alexander Hamilton Elementary School,ES,495,1+,0.11313131313131314,0.11717171717171718,0.03838383838383838,0.04040404040404041,0.1292929292929293,0.7333333333333333,0.03636363636363636,0.0,0.0,0.0,0.05656565656565657,0.0,0.00404040404040404,White,POINT (-87.67086537303385 41.9452196541829),1.0,0.0,92236.0,0.00202020202020202
409,609769,49101,GRAHAM HS,Ray Graham Training Center High School,HS,151,,0.9403973509933775,1.0,0.33774834437086093,0.4900662251655629,0.4105960264900662,0.039735099337748346,0.046357615894039736,0.0,0.0,0.0,0.013245033112582781,0.0,0.0,Black,POINT (-87.62531481527424 41.84967541708467),1.0,0.0,72475.0,0.006622516556291391
410,609798,22221,BELDING,Hiram H Belding Elementary School,ES,599,1+,0.5492487479131887,0.1335559265442404,0.21368948247078465,0.05008347245409015,0.39398998330550916,0.46410684474123537,0.03672787979966611,0.005008347245409015,0.0,0.0,0.03672787979966611,0.011686143572621035,0.001669449081803005,White,POINT (-87.73401972967199 41.95893849363402),1.0,0.0,61983.0,0.001669449081803005
411,610544,22921,AZUELA,Mariano Azuela Elementary School,ES,873,1,0.8384879725085911,0.10882016036655212,0.32989690721649484,0.008018327605956471,0.9713631156930126,0.008018327605956471,0.002290950744558992,0.006872852233676976,0.0,0.0,0.002290950744558992,0.0,0.001145475372279496,Hispanic,POINT (-87.73992023378516 41.77107907193362),1.0,0.0,93892.0,0.001145475372279496
412,609937,23301,GARVY,John W Garvy Elementary School,ES,806,1+,0.3883374689826303,0.10297766749379653,0.23449131513647642,0.011166253101736972,0.31141439205955335,0.5694789081885856,0.04962779156327544,0.0037220843672456576,0.0,0.0,0.03225806451612903,0.022332506203473945,0.0,White,POINT (-87.79623511407263 41.97635166326027),1.0,0.0,87225.0,0.0012406947890818859
413,400021,66432,CATALYST - CIRCLE ROCK,Catalyst Elementary Charter School - Circle Rock,ES,512,2+,0.900390625,0.107421875,0.0,0.97265625,0.017578125,0.0,0.00390625,0.0,0.0,0.0,0.001953125,0.0,0.00390625,Black,POINT (-87.76532197832837 41.8823222208844),0.0,0.0,0.0,0.0
414,400149,66137,ACERO - SOTO HS,Acero Charter Schools - Victoria Soto,HS,515,2+,0.9223300970873787,0.16893203883495145,0.3320388349514563,0.017475728155339806,0.9805825242718447,0.001941747572815534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic,POINT (-87.71102498480566 41.80176224539183),0.0,0.0,0.0,0.0
415,609777,22061,ARMOUR,Phillip D Armour Elementary School,ES,248,1,0.907258064516129,0.14919354838709678,0.2701612903225806,0.04032258064516129,0.7580645161290323,0.10483870967741936,0.06451612903225806,0.004032258064516129,0.0,0.0,0.028225806451612902,0.0,0.0,Hispanic,POINT (-87.65065315649788 41.83385390882868),1.0,0.0,88580.0,0.004032258064516129
416,610521,29391,DAVIS M,Sir Miles Davis Magnet Elementary Academy,ES,204,1,0.9215686274509803,0.22549019607843138,0.04411764705882353,0.9117647058823529,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.004901960784313725,0.0,0.0,Black,POINT (-87.66652988325733 41.77122111122873),1.0,0.0,97358.0,0.004901960784313725
417,400113,66651,CICS - CHICAGOQUEST HS,CICS - ChicagoQuest North,HS,148,2,0.8108108108108109,0.24324324324324326,0.006756756756756757,0.9054054054054054,0.06756756756756757,0.013513513513513514,0.006756756756756757,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,Black,POINT (-87.6455614997251 41.90779679504793),0.0,0.0,0.0,0.0
418,609842,22601,CARSON,Rachel Carson Elementary School,ES,969,1+,0.9442724458204335,0.07739938080495357,0.6181630546955624,0.02476780185758514,0.9711042311661506,0.0020639834881320948,0.0,0.0020639834881320948,0.0,0.0,0.0,0.0,0.0,Hispanic,POINT (-87.68779954321866 41.79327214337314),1.0,0.0,61590.0,0.0010319917440660474
419,610017,29151,SAUCEDO,Maria Saucedo Elementary Scholastic Academy,ES,1002,1,0.9181636726546906,0.13672654690618763,0.40119760479041916,0.03493013972055888,0.9510978043912176,0.006986027944111776,0.000998003992015968,0.0029940119760479044,0.0,0.0,0.001996007984031936,0.0,0.000998003992015968,Hispanic,POINT (-87.69731553741838 41.84794071549516),1.0,0.0,60590.0,0.000998003992015968
420,609978,23641,SMITH,Wendell Smith Elementary School,ES,331,2+,0.9244712990936556,0.1268882175226586,0.0030211480362537764,0.9909365558912386,0.006042296072507553,0.0030211480362537764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black,POINT (-87.60466040818855 41.70755761683355),1.0,0.0,97901.0,0.0030211480362537764
421,609907,29051,ERICSON,Leif Ericson Elementary Scholastic Academy,ES,487,2+,0.9322381930184805,0.0944558521560575,0.004106776180698152,0.9856262833675564,0.01026694045174538,0.002053388090349076,0.0,0.0,0.0,0.0,0.0,0.0,0.002053388090349076,Black,POINT (-87.7158044315032 41.87574412263659),1.0,0.0,99188.0,0.002053388090349076
422,400129,66613,YCCS - PROGRESSIVE LEADERSHIP,YCCS-Progressive Leadership Academy,HS,129,1+,0.9689922480620154,0.2558139534883721,0.0,0.9612403100775194,0.015503875968992248,0.0,0.0,0.0,0.0,0.0,0.015503875968992248,0.0,0.007751937984496124,Black,POINT (-87.61584209881255 41.77416954786256),0.0,0.0,0.0,0.0
423,609797,22211,BEIDLER,Jacob Beidler Elementary School,ES,368,1,0.970108695652174,0.09782608695652174,0.0,0.9592391304347826,0.04076086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black,POINT (-87.70585481200737 41.88532103947475),1.0,0.0,82826.0,0.002717391304347826
424,609733,46301,SULLIVAN HS,Roger C Sullivan High School,HS,648,2+,0.9104938271604939,0.24537037037037038,0.4398148148148148,0.3595679012345679,0.35185185185185186,0.07716049382716049,0.1419753086419753,0.0030864197530864196,0.0,0.0,0.010802469135802469,0.0030864197530864196,0.05246913580246913,Black,POINT (-87.66919214534073 42.00268755801014),6.0,0.0,68829.5,0.009259259259259259
425,610405,26881,SUDER,Suder Montessori Magnet ES,ES,371,1,0.522911051212938,0.14016172506738545,0.03773584905660377,0.5336927223719676,0.1752021563342318,0.18059299191374664,0.05390835579514825,0.0026954177897574125,0.0,0.0,0.04582210242587601,0.008086253369272238,0.0,Black,POINT (-87.67763611229461 41.88321451658771),1.0,0.0,64462.0,0.0026954177897574125
426,609749,46061,NORTHSIDE PREP HS,Northside College Preparatory High School,HS,1077,1+,0.4271123491179202,0.04828226555246054,0.0064995357474466105,0.06685236768802229,0.29619312906220985,0.31569173630454966,0.19870009285051068,0.003714020427112349,0.0,0.0064995357474466105,0.03899721448467967,0.004642525533890436,0.06870937790157845,White,POINT (-87.70870780077357 41.98131528213096),4.0,0.0,82203.0,0.003714020427112349
427,610392,52011,WORLD LANGUAGE HS,World Language Academy High School,HS,355,1,0.9408450704225352,0.15774647887323945,0.3154929577464789,0.04225352112676056,0.9408450704225352,0.005633802816901409,0.0,0.0,0.0,0.0,0.0028169014084507044,0.0,0.008450704225352112,Hispanic,POINT (-87.73529221730786 41.83439661641913),2.0,0.0,79718.5,0.005633802816901409
428,610000,23851,HOWE,Julia Ward Howe Elementary School of Excellence,ES,416,2,0.9495192307692307,0.19471153846153846,0.014423076923076924,0.9519230769230769,0.04567307692307692,0.0,0.0,0.0,0.0,0.0,0.002403846153846154,0.0,0.0,Black,POINT (-87.75939838514245 41.89361221058601),1.0,0.0,60590.0,0.002403846153846154
429,610269,26201,MCCUTCHEON,John T McCutcheon Elementary School,ES,349,1,0.9398280802292264,0.33810888252148996,0.40974212034383956,0.4355300859598854,0.2492836676217765,0.08882521489971347,0.15472779369627507,0.0057306590257879654,0.0,0.0,0.06303724928366762,0.0028653295128939827,0.0,Black,POINT (-87.65475844786295 41.97094908209549),1.0,0.0,70725.0,0.0028653295128939827
430,609893,23001,DORE,John C Dore Elementary School,ES,760,1+,0.4710526315789474,0.18289473684210528,0.14210526315789473,0.039473684210526314,0.6776315789473685,0.2657894736842105,0.009210526315789473,0.0,0.0,0.0,0.006578947368421052,0.0013157894736842105,0.0,Hispanic,POINT (-87.78760442131032 41.78095446341107),1.0,0.0,97869.0,0.0013157894736842105
431,609949,23401,GRAY,William P Gray Elementary School,ES,1064,1,0.8374060150375939,0.1475563909774436,0.32142857142857145,0.02443609022556391,0.8411654135338346,0.06766917293233082,0.019736842105263157,0.009398496240601503,0.0,0.0,0.007518796992481203,0.0,0.03007518796992481,Hispanic,POINT (-87.75711559859316 41.94876357873876),1.0,0.0,97900.0,0.0009398496240601503
432,609885,22951,DEWEY,Dewey Elementary Academy of Fine Arts,ES,338,2+,0.9644970414201184,0.09467455621301775,0.04142011834319527,0.908284023668639,0.07692307692307693,0.011834319526627219,0.0,0.0,0.0,0.0,0.0029585798816568047,0.0,0.0,Black,POINT (-87.6426515784289 41.79564568303255),1.0,0.0,61590.0,0.0029585798816568047
433,609967,23541,FINKL,William F Finkl Elementary School,ES,298,2,0.9530201342281879,0.23154362416107382,0.4563758389261745,0.15436241610738255,0.7818791946308725,0.040268456375838924,0.003355704697986577,0.0,0.0,0.0,0.016778523489932886,0.003355704697986577,0.0,Hispanic,POINT (-87.68566784266554 41.84921490516214),1.0,0.0,72475.0,0.003355704697986577
434,609705,46111,FENGER HS,Christian Fenger Academy High School,HS,262,2,0.9465648854961832,0.1946564885496183,0.0,0.9694656488549618,0.015267175572519083,0.0,0.0,0.0,0.0,0.0,0.007633587786259542,0.003816793893129771,0.003816793893129771,Black,POINT (-87.63757205080117 41.68995072454672),1.0,0.0,90096.0,0.003816793893129771
435,609866,22821,COONLEY,John C Coonley Elementary School,ES,1029,1+,0.12730806608357628,0.1098153547133139,0.04470359572400389,0.02040816326530612,0.18756073858114675,0.6618075801749271,0.05053449951409135,0.0009718172983479105,0.0,0.0,0.0738581146744412,0.004859086491739553,0.0,White,POINT (-87.68376530076175 41.95555319469823),1.0,0.0,64115.0,0.0009718172983479105
436,609718,46201,KENNEDY HS,John F Kennedy High School,HS,1546,2+,0.6921086675291074,0.18952134540750323,0.10090556274256145,0.02199223803363519,0.7658473479948253,0.18822768434670117,0.007761966364812419,0.008408796895213453,0.0,0.0,0.00517464424320828,0.000646830530401035,0.0019404915912031048,Hispanic,POINT (-87.7808397551086 41.7899612521533),5.0,0.0,93582.0,0.003234152652005175
437,610284,22071,NEW FIELD,New Field Elementary School,ES,625,1,0.7664,0.1568,0.4272,0.2896,0.4368,0.136,0.0896,0.008,0.0,0.0,0.0368,0.0032,0.0,Hispanic,POINT (-87.67316832857148 42.00770257004302),1.0,0.0,64487.0,0.0016
438,609947,23391,GRAHAM ES,Alexander Graham Elementary School,ES,381,2+,0.9133858267716536,0.13123359580052493,0.1679790026246719,0.2335958005249344,0.47244094488188976,0.2887139107611549,0.0,0.0026246719160104987,0.0,0.0,0.0026246719160104987,0.0,0.0,Hispanic,POINT (-87.64334423562201 41.81330372891912),1.0,0.0,97301.0,0.0026246719160104987
439,609827,29021,BURNSIDE,Burnside Elementary Scholastic Academy,ES,411,2+,0.7396593673965937,0.15328467153284672,0.0024330900243309003,0.9805352798053528,0.019464720194647202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black,POINT (-87.60743532128883 41.72848063790991),1.0,0.0,99272.0,0.0024330900243309003
440,400011,66151,LOCKE A,Alain Locke Charter School,ES,467,2+,0.9100642398286938,0.1349036402569593,0.0,0.961456102783726,0.006423982869379015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032119914346895075,Black,POINT (-87.70523452593643 41.87724835219521),0.0,0.0,0.0,0.0
441,609674,53011,CHICAGO VOCATIONAL HS,Chicago Vocational Career Academy High School,HS,765,2,0.9529411764705882,0.2784313725490196,0.023529411764705882,0.9660130718954248,0.02483660130718954,0.00261437908496732,0.00130718954248366,0.00130718954248366,0.0,0.0,0.00392156862745098,0.0,0.0,Black,POINT (-87.57326751568073 41.73717393358173),4.0,0.0,78742.0,0.00522875816993464
442,400024,66231,CICS - BASIL,CICS - Basil,ES,586,2+,0.9419795221843004,0.14505119453924914,0.09385665529010238,0.8174061433447098,0.16040955631399317,0.0,0.0,0.005119453924914676,0.0,0.0,0.006825938566552901,0.0,0.010238907849829351,Black,POINT (-87.67024265731233 41.79404286369821),0.0,0.0,0.0,0.0
443,610062,24421,MCCLELLAN,George B McClellan Elementary School,ES,345,1,0.8695652173913043,0.24057971014492754,0.11304347826086956,0.42028985507246375,0.3072463768115942,0.17681159420289855,0.06086956521739131,0.005797101449275362,0.0,0.0,0.017391304347826087,0.011594202898550725,0.0,Black,POINT (-87.64110257532762 41.82999286271181),1.0,0.0,58682.0,0.002898550724637681
444,609854,22721,CHOPIN,Frederic Chopin Elementary School,ES,355,2+,0.9352112676056338,0.29295774647887324,0.35492957746478876,0.2647887323943662,0.6507042253521127,0.061971830985915494,0.0,0.005633802816901409,0.0,0.0,0.016901408450704224,0.0,0.0,Hispanic,POINT (-87.68893676245328 41.89671268815487),1.0,0.0,90413.0,0.0028169014084507044
445,610198,25591,TAYLOR,Douglas Taylor Elementary School,ES,411,2,0.9708029197080292,0.20681265206812652,0.43309002433090027,0.09002433090024331,0.8491484184914841,0.058394160583941604,0.0,0.0,0.0,0.0,0.0024330900243309003,0.0,0.0,Hispanic,POINT (-87.53297076750309 41.7154703753442),1.0,0.0,64115.0,0.0024330900243309003
446,610038,24191,LINCOLN,Abraham Lincoln Elementary School,ES,1004,1+,0.12749003984063745,0.052788844621513946,0.0697211155378486,0.11952191235059761,0.08764940239043825,0.5956175298804781,0.12749003984063745,0.00199203187250996,0.0,0.0,0.06772908366533864,0.0,0.0,White,POINT (-87.64449730395249 41.92452481554802),1.0,2.0,94124.0,0.00199203187250996
447,400076,66111,U OF C - NKO,University of Chicago - North Kenwood/Oakland,ES,347,1,0.6628242074927954,0.06340057636887608,0.01729106628242075,0.9365994236311239,0.008645533141210375,0.023054755043227664,0.0,0.002881844380403458,0.0,0.0,0.008645533141210375,0.0,0.020172910662824207,Black,POINT (-87.59878626839304 41.81118286651697),0.0,0.0,0.0,0.0
448,610221,25791,WEBSTER,Daniel Webster Elementary School,ES,236,1,0.9661016949152542,0.1016949152542373,0.0,0.9915254237288136,0.0,0.0,0.0,0.00423728813559322,0.0,0.0,0.00423728813559322,0.0,0.0,Black,POINT (-87.72752437440957 41.86991585776389),1.0,0.0,59920.0,0.00423728813559322
449,610083,30051,BEARD,Daniel C Beard Elementary School,ES,246,,0.532520325203252,0.5772357723577236,0.43902439024390244,0.044715447154471545,0.3943089430894309,0.3617886178861789,0.15853658536585366,0.0040650406504065045,0.0,0.0,0.032520325203252036,0.0040650406504065045,0.0,Hispanic,POINT (-87.78963033157311 41.97012488233337),1.0,0.0,99188.0,0.0040650406504065045
